,id,family,genus,species,content,filename,image_height,image_width
2924,47619,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,47619.jpg,600,800
2928,47653,Geraniaceae,Geranium,Geranium molle L.,Entire,47653.jpg,531,800
2930,47665,Campanulaceae,Campanula,Campanula medium L.,Entire,47665.jpg,800,535
2931,47669,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,47669.jpg,600,800
2932,47674,Campanulaceae,Campanula,Campanula glomerata L.,Entire,47674.jpg,800,600
2933,47678,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,47678.jpg,800,600
2934,47685,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,47685.jpg,601,800
2935,47692,Geraniaceae,Geranium,Geranium robertianum L.,Flower,47692.jpg,800,800
2936,47708,Iridaceae,Iris,Iris foetidissima L.,Flower,47708.jpg,603,800
2939,47783,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,47783.jpg,531,800
2940,47786,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,47786.jpg,535,800
2943,47852,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Entire,47852.jpg,800,533
2945,47896,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,47896.jpg,532,800
2948,47947,Lamiaceae,Lavandula,Lavandula stoechas L.,Flower,47947.jpg,800,533
2949,48000,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,48000.jpg,800,800
2951,48021,Campanulaceae,Campanula,Campanula glomerata L.,Flower,48021.jpg,600,800
2952,48028,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,48028.jpg,800,610
2953,48035,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,48035.jpg,450,800
2954,48056,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,48056.jpg,800,386
2956,48161,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,48161.jpg,686,800
2958,48184,Rosaceae,Rosa,Rosa canina L.,Flower,48184.jpg,529,800
2960,48208,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Entire,48208.jpg,600,800
2961,4822,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,4822.jpg,600,800
2962,48255,Geraniaceae,Geranium,Geranium molle L.,Flower,48255.jpg,688,800
2963,48268,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,48268.jpg,771,800
2965,48296,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,48296.jpg,800,531
2966,48335,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,48335.jpg,600,800
2967,48393,Rosaceae,Rosa,Rosa spinosissima L.,Flower,48393.jpg,647,800
2969,48423,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,48423.jpg,532,800
2970,48533,Geraniaceae,Geranium,Geranium nodosum L.,Flower,48533.jpg,800,600
2971,48545,Orchidaceae,Ophrys,Ophrys passionis Sennen,Entire,48545.jpg,800,535
2972,48560,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,48560.jpg,800,774
2973,48580,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,48580.jpg,533,800
2974,4859,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,4859.jpg,800,600
2975,48632,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,48632.jpg,800,600
2978,48685,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,48685.jpg,600,800
2979,48715,Campanulaceae,Campanula,Campanula rhomboidalis L.,Entire,48715.jpg,800,624
2980,48731,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Entire,48731.jpg,536,800
2981,48773,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,48773.jpg,600,800
2982,48777,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,48777.jpg,600,800
2984,48795,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower,48795.jpg,600,800
2985,48801,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,48801.jpg,800,608
2986,48814,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,48814.jpg,800,600
2987,48863,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,48863.jpg,614,800
2989,48930,Iridaceae,Iris,Iris pseudacorus L.,Flower,48930.jpg,600,800
2991,48968,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,48968.jpg,610,800
2992,48982,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,48982.jpg,600,800
2993,48997,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,48997.jpg,600,800
2995,49050,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,49050.jpg,800,773
2996,4906,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,4906.jpg,800,800
2997,4911,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,4911.jpg,600,800
2999,49140,Campanulaceae,Campanula,Campanula trachelium L.,Flower,49140.jpg,600,800
3002,4919,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,4919.jpg,800,531
3004,49199,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,49199.jpg,800,470
3006,49269,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,49269.jpg,800,600
3007,49280,Campanulaceae,Campanula,Campanula glomerata L.,Flower,49280.jpg,800,533
3008,49299,Campanulaceae,Campanula,Campanula glomerata L.,Flower,49299.jpg,575,800
3009,49321,Orchidaceae,Ophrys,Ophrys lutea Cav.,Entire,49321.jpg,600,800
3010,49332,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,49332.jpg,670,800
3011,49365,Geraniaceae,Geranium,Geranium sylvaticum L.,Entire,49365.jpg,800,532
3013,49382,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,49382.jpg,531,800
3015,49510,Iridaceae,Iris,Iris lutescens Lam.,Flower,49510.jpg,600,800
3016,49520,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,49520.jpg,750,800
3017,49521,Geraniaceae,Geranium,Geranium robertianum L.,Flower,49521.jpg,751,800
3018,49546,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,49546.jpg,800,619
3019,49558,Campanulaceae,Campanula,Campanula trachelium L.,Flower,49558.jpg,600,800
3021,49562,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower,49562.jpg,596,800
3022,49591,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,49591.jpg,600,800
3023,49592,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower,49592.jpg,800,599
3024,49613,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,49613.jpg,650,800
3025,49648,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,49648.jpg,800,600
3028,49655,Geraniaceae,Geranium,Geranium nodosum L.,Entire,49655.jpg,800,535
3030,49692,Rosaceae,Rosa,Rosa pendulina L.,Flower,49692.jpg,600,800
3031,49703,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,49703.jpg,800,600
3032,49721,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,49721.jpg,800,600
3033,49737,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,49737.jpg,751,800
3036,4979,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,4979.jpg,800,799
3037,49819,Iridaceae,Iris,Iris lutescens Lam.,Flower,49819.jpg,800,600
3038,49822,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,49822.jpg,533,800
3040,49874,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Entire,49874.jpg,800,533
3041,49884,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,49884.jpg,600,800
3045,49916,Orchidaceae,Ophrys,Ophrys apifera Huds.,Entire,49916.jpg,800,600
3046,49917,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,49917.jpg,800,688
3047,49926,Rosaceae,Crataegus,Crataegus azarolus L.,Entire,49926.jpg,600,800
3050,5001,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Entire,5001.jpg,800,592
3051,50040,Geraniaceae,Geranium,Geranium molle L.,Flower,50040.jpg,567,800
3052,50069,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50069.jpg,533,800
3053,50105,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50105.jpg,533,800
3054,50112,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,50112.jpg,532,800
3055,50132,Campanulaceae,Campanula,Campanula trachelium L.,Flower,50132.jpg,800,600
3056,50152,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,50152.jpg,600,800
3058,50176,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,50176.jpg,800,600
3059,50178,Rosaceae,Rosa,Rosa canina L.,Flower,50178.jpg,600,800
3060,50211,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,50211.jpg,800,600
3062,50222,Amaryllidaceae,Galanthus,Galanthus nivalis L.,Flower,50222.jpg,533,800
3064,50242,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,50242.jpg,600,800
3065,50250,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,50250.jpg,450,800
3066,50270,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Entire,50270.jpg,600,800
3067,50277,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,50277.jpg,751,800
3068,50288,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Entire,50288.jpg,800,600
3071,50329,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower,50329.jpg,600,800
3072,50356,Rosaceae,Rosa,Rosa agrestis Savi,Flower,50356.jpg,699,800
3073,50410,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,50410.jpg,700,800
3074,50435,Geraniaceae,Geranium,Geranium pusillum L.,Flower,50435.jpg,449,800
3075,50448,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,50448.jpg,535,800
3077,50472,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower,50472.jpg,673,800
3079,50474,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Entire,50474.jpg,600,800
3080,50475,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,50475.jpg,533,800
3081,50502,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Flower,50502.jpg,652,800
3083,5055,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,5055.jpg,600,800
3086,50603,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower,50603.jpg,800,600
3087,50611,Geraniaceae,Geranium,Geranium molle L.,Flower,50611.jpg,751,800
3089,50654,Geraniaceae,Geranium,Geranium pusillum L.,Flower,50654.jpg,600,800
3090,50656,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,50656.jpg,800,598
3091,50670,Ericaceae,Rhododendron,Rhododendron ferrugineum L.,Entire,50670.jpg,800,752
3092,50671,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,50671.jpg,600,800
3093,50690,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,50690.jpg,600,800
3094,50768,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower,50768.jpg,600,800
3095,50770,Iridaceae,Iris,Iris lutescens Lam.,Flower,50770.jpg,600,800
3096,50794,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,50794.jpg,533,800
3097,50841,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,50841.jpg,800,600
3102,5090,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,5090.jpg,800,654
3103,50929,Geraniaceae,Geranium,Geranium sanguineum L.,Flower,50929.jpg,600,800
3104,5096,Iridaceae,Iris,Iris lutescens Lam.,Flower,5096.jpg,800,513
3105,50961,Orchidaceae,Ophrys,Ophrys speculum Link,Entire,50961.jpg,800,530
3109,50987,Iridaceae,Iris,Iris lutescens Lam.,Entire,50987.jpg,600,800
3112,50999,Geraniaceae,Geranium,Geranium molle L.,Flower,50999.jpg,533,800
3113,51008,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,51008.jpg,800,600
3114,51020,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,51020.jpg,800,600
3115,51041,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,51041.jpg,530,800
3117,51055,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,51055.jpg,600,800
3118,51058,Geraniaceae,Geranium,Geranium columbinum L.,Flower,51058.jpg,636,800
3119,51091,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,51091.jpg,800,442
3120,51104,Geraniaceae,Geranium,Geranium molle L.,Flower,51104.jpg,533,800
3121,51142,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,51142.jpg,533,800
3122,51156,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,51156.jpg,600,800
3123,5116,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Entire,5116.jpg,800,600
3125,512,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower,512.jpg,600,800
3126,51209,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Flower,51209.jpg,800,511
3128,51254,Iridaceae,Iris,Iris lutescens Lam.,Flower,51254.jpg,600,800
3129,51266,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,51266.jpg,800,600
3131,51331,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower,51331.jpg,600,800
3134,51351,Rosaceae,Rosa,Rosa canina L.,Entire,51351.jpg,532,800
3135,51356,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,51356.jpg,800,800
3136,51391,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,51391.jpg,629,800
3137,51407,Geraniaceae,Geranium,Geranium columbinum L.,Entire,51407.jpg,800,533
3138,51425,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51425.jpg,743,800
3139,51467,Campanulaceae,Campanula,Campanula trachelium L.,Flower,51467.jpg,800,600
3142,51474,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,51474.jpg,600,800
3143,51475,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51475.jpg,532,800
3144,51483,Lamiaceae,Lavandula,Lavandula stoechas L.,Entire,51483.jpg,800,600
3145,51563,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,51563.jpg,600,800
3147,51607,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,51607.jpg,532,800
3148,51625,Geraniaceae,Geranium,Geranium nodosum L.,Flower,51625.jpg,450,800
3151,51669,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,51669.jpg,800,600
3153,51746,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,51746.jpg,800,600
3154,51755,Geraniaceae,Geranium,Geranium nodosum L.,Entire,51755.jpg,800,600
3156,51785,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,51785.jpg,751,800
3159,51800,Geraniaceae,Geranium,Geranium robertianum L.,Flower,51800.jpg,754,800
3160,51807,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,51807.jpg,600,800
3161,51816,Geraniaceae,Geranium,Geranium molle L.,Flower,51816.jpg,600,800
3163,51869,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,51869.jpg,666,800
3164,51898,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,51898.jpg,571,800
3166,51907,Geraniaceae,Geranium,Geranium dissectum L.,Flower,51907.jpg,751,800
3167,51941,Campanulaceae,Campanula,Campanula trachelium L.,Flower,51941.jpg,774,800
3169,51985,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower,51985.jpg,600,800
3171,52017,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Flower,52017.jpg,751,800
3172,52027,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,52027.jpg,533,800
3173,52048,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,52048.jpg,800,532
3174,52053,Geraniaceae,Geranium,Geranium robertianum L.,Flower,52053.jpg,800,800
3175,52073,Geraniaceae,Geranium,Geranium phaeum L.,Entire,52073.jpg,800,533
3178,5210,Campanulaceae,Campanula,Campanula rapunculus L.,Entire,5210.jpg,800,670
3179,52113,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,52113.jpg,800,711
3180,52123,Campanulaceae,Campanula,Campanula medium L.,Entire,52123.jpg,749,800
3183,52152,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,52152.jpg,800,535
3185,52175,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower,52175.jpg,800,533
3186,52185,Campanulaceae,Campanula,Campanula trachelium L.,Flower,52185.jpg,800,693
3187,52210,Geraniaceae,Geranium,Geranium molle L.,Flower,52210.jpg,533,800
3188,52254,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,52254.jpg,600,800
3190,52306,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,52306.jpg,600,800
3191,52330,Geraniaceae,Geranium,Geranium robertianum L.,Flower,52330.jpg,751,800
3192,52387,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,52387.jpg,531,800
3193,52388,Oleaceae,Jasminum,Jasminum fruticans L.,Flower,52388.jpg,623,800
3194,52413,Geraniaceae,Geranium,Geranium pusillum L.,Flower,52413.jpg,751,800
3195,52423,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower,52423.jpg,600,800
3196,52426,Iridaceae,Iris,Iris pseudacorus L.,Entire,52426.jpg,800,800
3197,52475,Scrophulariaceae,Verbascum,Verbascum boerhavii L.,Flower,52475.jpg,800,600
3198,52481,Geraniaceae,Geranium,Geranium lucidum L.,Entire,52481.jpg,508,800
3201,52591,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower,52591.jpg,600,800
3203,52614,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,52614.jpg,450,800
3205,52634,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,52634.jpg,533,800
3206,52643,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Entire,52643.jpg,530,800
3207,52680,Rosaceae,Crataegus,Crataegus azarolus L.,Entire,52680.jpg,600,800
3208,52686,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,52686.jpg,800,535
3209,52706,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.,Entire,52706.jpg,600,800
3211,52712,Campanulaceae,Campanula,Campanula rapunculus L.,Flower,52712.jpg,656,800
3212,52718,Geraniaceae,Geranium,Geranium molle L.,Flower,52718.jpg,751,800
3214,52750,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,52750.jpg,600,800
3215,52779,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower,52779.jpg,600,800
3216,52804,Iridaceae,Iris,Iris lutescens Lam.,Flower,52804.jpg,600,800
3219,52861,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,52861.jpg,800,600
3221,52878,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,52878.jpg,800,746
3223,52911,Geraniaceae,Geranium,Geranium pusillum L.,Entire,52911.jpg,534,800
3224,52925,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower,52925.jpg,800,600
3227,53007,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,53007.jpg,800,600
3228,53018,Rosaceae,Rosa,Rosa canina L.,Flower,53018.jpg,533,800
3232,53051,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,53051.jpg,628,800
3233,53052,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53052.jpg,552,800
3234,53054,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,53054.jpg,533,800
3236,53068,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Entire,53068.jpg,800,533
3237,53087,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,53087.jpg,600,800
3238,53088,Rosaceae,Rosa,Rosa spinosissima L.,Flower,53088.jpg,600,800
3239,53089,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53089.jpg,800,600
3240,5311,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower,5311.jpg,530,800
3241,53120,Geraniaceae,Geranium,Geranium dissectum L.,Entire,53120.jpg,600,800
3242,53141,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Entire,53141.jpg,600,800
3244,53159,Iridaceae,Iris,Iris lutescens Lam.,Flower,53159.jpg,600,800
3245,53196,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower,53196.jpg,533,800
3246,53214,Geraniaceae,Geranium,Geranium robertianum L.,Entire,53214.jpg,481,800
3248,53275,Liliaceae,Tulipa,Tulipa sylvestris L.,Entire,53275.jpg,800,531
3250,53308,Iridaceae,Iris,Iris lutescens Lam.,Entire,53308.jpg,600,800
3251,53309,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower,53309.jpg,600,800
3252,53314,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,53314.jpg,600,800
3253,53319,Geraniaceae,Geranium,Geranium molle L.,Flower,53319.jpg,533,800
3255,53352,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Entire,53352.jpg,800,540
3257,53381,Iridaceae,Iris,Iris lutescens Lam.,Flower,53381.jpg,600,800
3258,53397,Geraniaceae,Geranium,Geranium pusillum L.,Flower,53397.jpg,600,800
3259,53398,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower,53398.jpg,699,800
3262,5353,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower,5353.jpg,800,530
3265,53601,Geraniaceae,Geranium,Geranium molle L.,Flower,53601.jpg,601,800
3266,53613,Rosaceae,Rosa,Rosa canina L.,Flower,53613.jpg,600,800
3267,53652,Campanulaceae,Campanula,Campanula rotundifolia L.,Entire,53652.jpg,796,800
3269,53702,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower,53702.jpg,645,800
3271,53714,Iridaceae,Iris,Iris lutescens Lam.,Entire,53714.jpg,600,800
3272,53718,Rosaceae,Rosa,Rosa canina L.,Entire,53718.jpg,573,800
3273,53727,Iridaceae,Iris,Iris lutescens Lam.,Entire,53727.jpg,533,800
3276,53817,Campanulaceae,Campanula,Campanula persicifolia L.,Flower,53817.jpg,600,800
3277,53825,Rosaceae,Rosa,Rosa canina L.,Flower,53825.jpg,800,672
3278,53844,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,53844.jpg,794,800
3279,5386,Rosaceae,Rosa,Rosa canina L.,Flower,5386.jpg,600,800
3280,53872,Campanulaceae,Campanula,Campanula patula L.,Flower,53872.jpg,478,800
3282,53916,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,53916.jpg,800,600
3284,53991,Rosaceae,Crataegus,Crataegus azarolus L.,Flower,53991.jpg,451,800
3285,5402,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower,5402.jpg,799,800
3286,54030,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,54030.jpg,600,800
3287,54041,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower,54041.jpg,800,600
3288,54060,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower,54060.jpg,616,800
3290,54091,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Entire,54091.jpg,598,800
3291,54092,Rosaceae,Rosa,Rosa agrestis Savi,Flower,54092.jpg,662,800
3292,54110,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,54110.jpg,600,800
3294,54129,Liliaceae,Tulipa,Tulipa sylvestris L.,Flower,54129.jpg,661,800
3295,54151,Campanulaceae,Campanula,Campanula patula L.,Flower,54151.jpg,800,536
3297,54216,Campanulaceae,Campanula,Campanula patula L.,Flower,54216.jpg,600,800
3298,5427,Campanulaceae,Campanula,Campanula latifolia L.,Flower,5427.jpg,600,800
3299,54292,Campanulaceae,Campanula,Campanula trachelium L.,Flower,54292.jpg,800,643
3300,54298,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,54298.jpg,800,600
3301,54302,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower,54302.jpg,530,800
3302,54329,Rosaceae,Rosa,Rosa spinosissima L.,Flower,54329.jpg,600,800
3303,54332,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Entire,54332.jpg,800,750
3305,54340,Iridaceae,Iris,Iris pseudacorus L.,Entire,54340.jpg,600,800
3306,54341,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower,54341.jpg,800,600
3308,54355,Rosaceae,Rosa,Rosa canina L.,Flower,54355.jpg,714,800
3310,54393,Campanulaceae,Campanula,Campanula glomerata L.,Entire,54393.jpg,800,534
3313,54495,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower,54495.jpg,800,800
3314,54504,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower,54504.jpg,800,600
3317,54565,Geraniaceae,Geranium,Geranium phaeum L.,Entire,54565.jpg,800,531
3321,54701,Geraniaceae,Geranium,Geranium columbinum L.,Flower,54701.jpg,600,800
