,id,family,genus,species,content
2449,56480,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
2450,56482,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
2451,56497,Iridaceae,Iris,Iris pseudacorus L.,Flower
2452,56508,Amaryllidaceae,Allium,Allium ursinum L.,Flower
2453,5651,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2454,56512,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
2455,56546,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
2456,56558,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
2457,56565,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
2458,5660,Iridaceae,Iris,Iris lutescens Lam.,Flower
2459,56601,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
2460,56654,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2461,56700,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2462,5674,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
2463,5675,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2464,56778,Geraniaceae,Geranium,Geranium nodosum L.,Flower
2465,56784,Geraniaceae,Geranium,Geranium phaeum L.,Flower
2466,56785,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
2467,56786,Malvaceae,Malva,Malva moschata L.,Flower
2468,56808,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
2469,5685,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
2470,56893,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
2471,56910,Geraniaceae,Geranium,Geranium pratense L.,Flower
2472,56911,Violaceae,Viola,Viola cornuta L.,Flower
2473,56945,Violaceae,Viola,Viola arvensis Murray,Flower
2474,57010,Amaryllidaceae,Allium,Allium ursinum L.,Flower
2475,57080,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
2476,57111,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2477,5712,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2478,57146,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
2479,57174,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
2480,57204,Orchidaceae,Ophrys,Ophrys speculum Link,Flower
2481,57249,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2482,57267,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
2483,57280,Fabaceae,Trifolium,Trifolium repens L.,Flower
2484,57285,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2485,57303,Plantaginaceae,Veronica,Veronica beccabunga L.,Flower
2486,57313,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
2487,57317,Fabaceae,Trifolium,Trifolium repens L.,Flower
2488,57436,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2489,57440,Lamiaceae,Ajuga,Ajuga genevensis L.,Flower
2490,57450,Malvaceae,Malva,Malva sylvestris L.,Flower
2491,5747,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2492,57477,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2493,57502,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
2494,57508,Plantaginaceae,Veronica,Veronica arvensis L.,Flower
2495,57540,Malvaceae,Malva,Malva sylvestris L.,Flower
2496,57548,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2497,57614,Malvaceae,Malva,Malva setigera Spenn.,Flower
2498,5767,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
2499,57672,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
2500,57695,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
2501,57701,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
2502,57722,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2503,57739,Violaceae,Viola,Viola riviniana Rchb.,Flower
2504,57795,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
2505,57797,Iridaceae,Iris,Iris pseudacorus L.,Flower
2506,57799,Campanulaceae,Campanula,Campanula latifolia L.,Flower
2507,57808,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
2508,57827,Malvaceae,Malva,Malva setigera Spenn.,Flower
2509,57846,Iridaceae,Iris,Iris pseudacorus L.,Flower
2510,57872,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
2511,57887,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2512,57939,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2513,57949,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2514,5798,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
2515,58005,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
2516,58033,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
2517,58155,Amaryllidaceae,Allium,Allium nigrum L.,Flower
2518,5816,Geraniaceae,Geranium,Geranium dissectum L.,Flower
2519,58193,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
2520,58216,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
2521,58230,Geraniaceae,Geranium,Geranium nodosum L.,Flower
2522,58326,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
2523,58338,Geraniaceae,Geranium,Geranium dissectum L.,Flower
2524,58392,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2525,58395,Violaceae,Viola,Viola tricolor L.,Flower
2526,5841,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
2527,58415,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2528,58427,Malvaceae,Malva,Malva setigera Spenn.,Flower
2529,58431,Malvaceae,Malva,Malva moschata L.,Flower
2530,58444,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
2531,58451,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.,Flower
2532,58485,Iridaceae,Iris,Iris lutescens Lam.,Flower
2533,58504,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
2534,58519,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
2535,58534,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
2536,58569,Campanulaceae,Campanula,Campanula medium L.,Flower
2537,58573,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2538,58588,Campanulaceae,Campanula,Campanula trachelium L.,Flower
2539,58594,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2540,5861,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
2541,58662,Plantaginaceae,Veronica,Veronica persica Poir.,Flower
2542,58672,Rosaceae,Rosa,Rosa pendulina L.,Flower
2543,58685,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
2544,58696,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
2545,58743,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2546,58762,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
2547,58794,Campanulaceae,Campanula,Campanula trachelium L.,Flower
2548,58807,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2549,58852,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2550,58854,Malvaceae,Malva,Malva sylvestris L.,Flower
2551,58908,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2552,5892,Iridaceae,Iris,Iris pseudacorus L.,Flower
2553,58925,Amaryllidaceae,Allium,Allium ursinum L.,Flower
2554,58939,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2555,58942,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
2556,58945,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2557,58950,Amaryllidaceae,Narcissus,Narcissus tazetta L.,Flower
2558,58981,Geraniaceae,Geranium,Geranium phaeum L.,Flower
2559,58986,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2560,59022,Malvaceae,Malva,Malva moschata L.,Flower
2561,59047,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
2562,5908,Campanulaceae,Campanula,Campanula trachelium L.,Flower
2563,59082,Violaceae,Viola,Viola odorata L.,Flower
2564,59096,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
2565,59118,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
2566,59181,Campanulaceae,Campanula,Campanula latifolia L.,Flower
2567,59202,Geraniaceae,Geranium,Geranium lucidum L.,Flower
2568,59209,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2569,59280,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2570,59283,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
2571,59341,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2572,59348,Violaceae,Viola,Viola riviniana Rchb.,Flower
2573,59352,Rosaceae,Rosa,Rosa canina L.,Flower
2574,59373,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2575,59398,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2576,59405,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
2577,59477,Amaryllidaceae,Allium,Allium narcissiflorum Vill.,Flower
2578,59480,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2579,5952,Violaceae,Viola,Viola odorata L.,Flower
2580,5953,Rosaceae,Rosa,Rosa agrestis Savi,Flower
2581,59679,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
2582,59688,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
2583,59717,Malvaceae,Malva,Malva setigera Spenn.,Flower
2584,59729,Geraniaceae,Geranium,Geranium dissectum L.,Flower
2585,59737,Geraniaceae,Geranium,Geranium lucidum L.,Flower
2586,59745,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2587,59752,Iridaceae,Iris,Iris pseudacorus L.,Flower
2588,59789,Rosaceae,Rosa,Rosa canina L.,Flower
2589,5986,Geraniaceae,Geranium,Geranium molle L.,Flower
2590,59909,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.,Flower
2591,59944,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
2592,59953,Iridaceae,Iris,Iris lutescens Lam.,Flower
2593,59998,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2594,60030,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2595,60046,Geraniaceae,Geranium,Geranium columbinum L.,Flower
2596,6006,Violaceae,Viola,Viola calcarata L.,Flower
2597,60125,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
2598,60133,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2599,60210,Amaryllidaceae,Allium,Allium ursinum L.,Flower
2600,60234,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
2601,60258,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2602,60323,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2603,60334,Violaceae,Viola,Viola cornuta L.,Flower
2604,60338,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2605,60353,Malvaceae,Malva,Malva moschata L.,Flower
2606,60375,Rosaceae,Rosa,Rosa pendulina L.,Flower
2607,60415,Plantaginaceae,Veronica,Veronica arvensis L.,Flower
2608,60418,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
2609,60442,Geraniaceae,Geranium,Geranium nodosum L.,Flower
2610,6046,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
2611,6053,Geraniaceae,Geranium,Geranium molle L.,Flower
2612,60606,Asteraceae,Cirsium,Cirsium eriophorum (L.) Scop.,Flower
2613,60636,Malvaceae,Malva,Malva sylvestris L.,Flower
2614,60651,Geraniaceae,Geranium,Geranium phaeum L.,Flower
2615,60670,Fabaceae,Trifolium,Trifolium pratense L.,Flower
2616,60691,Geraniaceae,Geranium,Geranium robertianum L.,Flower
2617,6070,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
2618,60716,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2619,60719,Geraniaceae,Geranium,Geranium robertianum L.,Flower
2620,60787,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
2621,60790,Malvaceae,Malva,Malva moschata L.,Flower
2622,60792,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
2623,60831,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
2624,6089,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
2625,60900,Gentianaceae,Gentiana,Gentiana verna L.,Flower
2626,60920,Fabaceae,Trifolium,Trifolium subterraneum L.,Flower
2627,60921,Campanulaceae,Campanula,Campanula rhomboidalis L.,Flower
2628,60936,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
2629,61057,Geraniaceae,Geranium,Geranium robertianum L.,Flower
2630,61059,Fabaceae,Trifolium,Trifolium pratense L.,Flower
2631,61070,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
2632,61077,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
2633,6109,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2634,61130,Fabaceae,Trifolium,Trifolium alpinum L.,Flower
2635,61173,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
2636,61179,Fabaceae,Trifolium,Trifolium stellatum L.,Flower
2637,6118,Violaceae,Viola,Viola lutea Huds.,Flower
2638,61233,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
2639,6125,Iridaceae,Iris,Iris foetidissima L.,Flower
2640,61255,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
2641,61257,Malvaceae,Malva,Malva sylvestris L.,Flower
2642,61259,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2643,61261,Gentianaceae,Gentiana,Gentiana purpurea L.,Flower
2644,61269,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2645,61277,Campanulaceae,Campanula,Campanula scheuchzeri Vill.,Flower
2646,61318,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2647,61341,Violaceae,Viola,Viola riviniana Rchb.,Flower
2648,61372,Campanulaceae,Campanula,Campanula trachelium L.,Flower
2649,61392,Rosaceae,Rosa,Rosa canina L.,Flower
2650,61421,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2651,61429,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
2652,61451,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
2653,61484,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
2654,61502,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
2655,61548,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze,Flower
2656,61557,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
2657,61573,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
2658,61580,Malvaceae,Malva,Malva neglecta Wallr.,Flower
2659,61629,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
2660,61646,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
2661,61661,Malvaceae,Malva,Malva neglecta Wallr.,Flower
2662,61665,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
2663,6171,Violaceae,Viola,Viola biflora L.,Flower
2664,61710,Violaceae,Viola,Viola arvensis Murray,Flower
2665,61777,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2666,61814,Geraniaceae,Geranium,Geranium robertianum L.,Flower
2667,61816,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
2668,61833,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
2669,61844,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
2670,6187,Malvaceae,Malva,Malva sylvestris L.,Flower
2671,61894,Malvaceae,Malva,Malva sylvestris L.,Flower
2672,61908,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
2673,61944,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
2674,61945,Geraniaceae,Geranium,Geranium dissectum L.,Flower
2675,61951,Fabaceae,Trifolium,Trifolium incarnatum L.,Flower
2676,61992,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2677,62012,Rosaceae,Rosa,Rosa pendulina L.,Flower
2678,62047,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2679,62116,Iridaceae,Iris,Iris pseudacorus L.,Flower
2680,62120,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
2681,62133,Scrophulariaceae,Verbascum,Verbascum lychnitis L.,Flower
2682,62177,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2683,62232,Orchidaceae,Ophrys,Ophrys lutea Cav.,Flower
2684,62236,Malvaceae,Malva,Malva moschata L.,Flower
2685,62310,Malvaceae,Malva,Malva moschata L.,Flower
2686,62344,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
2687,62356,Gentianaceae,Gentiana,Gentiana lutea L.,Flower
2688,62367,Geraniaceae,Geranium,Geranium molle L.,Flower
2689,62386,Violaceae,Viola,Viola riviniana Rchb.,Flower
2690,62390,Gentianaceae,Gentiana,Gentiana nivalis L.,Flower
2691,6241,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
2692,62519,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
2693,62536,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2694,62557,Campanulaceae,Campanula,Campanula patula L.,Flower
2695,62616,Amaryllidaceae,Allium,Allium nigrum L.,Flower
2696,62617,Amaryllidaceae,Allium,Allium sphaerocephalon L.,Flower
2697,62624,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2698,62640,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
2699,62658,Asteraceae,Cirsium,Cirsium oleraceum (L.) Scop.,Flower
2700,62679,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
2701,62689,Malvaceae,Malva,Malva sylvestris L.,Flower
2702,62723,Malvaceae,Malva,Malva moschata L.,Flower
2703,62734,Rosaceae,Rosa,Rosa canina L.,Flower
2704,62739,Fabaceae,Trifolium,Trifolium campestre Schreb.,Flower
2705,6275,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
2706,62760,Orchidaceae,Ophrys,Ophrys aranifera Huds.,Flower
2707,62769,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench,Flower
2708,62811,Geraniaceae,Geranium,Geranium dissectum L.,Flower
2709,62814,Fabaceae,Trifolium,Trifolium pratense L.,Flower
2710,62820,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2711,62882,Violaceae,Viola,Viola odorata L.,Flower
2712,62900,Scrophulariaceae,Verbascum,Verbascum nigrum L.,Flower
2713,62916,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
2714,62958,Violaceae,Viola,Viola arvensis Murray,Flower
2715,62962,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
2716,62972,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2717,62976,Geraniaceae,Geranium,Geranium molle L.,Flower
2718,63,Campanulaceae,Campanula,Campanula latifolia L.,Flower
2719,63042,Scrophulariaceae,Verbascum,Verbascum blattaria L.,Flower
2720,63051,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2721,63054,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
2722,63121,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2723,63162,Malvaceae,Malva,Malva neglecta Wallr.,Flower
2724,63177,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
2725,63219,Plantaginaceae,Veronica,Veronica officinalis L.,Flower
2726,63236,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2727,6328,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2728,63325,Violaceae,Viola,Viola cornuta L.,Flower
2729,6335,Geraniaceae,Geranium,Geranium molle L.,Flower
2730,63351,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.,Flower
2731,63366,Campanulaceae,Campanula,Campanula persicifolia L.,Flower
2732,63379,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2733,63424,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2734,63469,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2735,63505,Orchidaceae,Ophrys,Ophrys virescens Philippe,Flower
2736,63530,Violaceae,Viola,Viola cornuta L.,Flower
2737,63552,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2738,6357,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
2739,63581,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
2740,63583,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
2741,63646,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
2742,63649,Scrophulariaceae,Verbascum,Verbascum sinuatum L.,Flower
2743,63671,Malvaceae,Malva,Malva arborea (L.) Webb & Berthel.,Flower
2744,63720,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
2745,6379,Fabaceae,Trifolium,Trifolium resupinatum L.,Flower
2746,63805,Campanulaceae,Campanula,Campanula glomerata L.,Flower
2747,63825,Malvaceae,Malva,Malva sylvestris L.,Flower
2748,63827,Fabaceae,Trifolium,Trifolium scabrum L.,Flower
2749,63854,Campanulaceae,Campanula,Campanula latifolia L.,Flower
2750,6388,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
2751,63904,Gentianaceae,Gentiana,Gentiana cruciata L.,Flower
2752,63914,Fabaceae,Trifolium,Trifolium pratense L.,Flower
2753,63951,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.,Flower
2754,64014,Orchidaceae,Ophrys,Ophrys bertolonii Moretti,Flower
2755,64085,Asteraceae,Cirsium,Cirsium palustre (L.) Scop.,Flower
2756,64098,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
2757,64151,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
2758,64187,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe,Flower
2759,64202,Plantaginaceae,Veronica,Veronica serpyllifolia L.,Flower
2760,64234,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
2761,64314,Geraniaceae,Geranium,Geranium sylvaticum L.,Flower
2762,64319,Campanulaceae,Campanula,Campanula rotundifolia L.,Flower
2763,64387,Violaceae,Viola,Viola alba Besser,Flower
2764,64411,Asteraceae,Cirsium,Cirsium acaulon (L.) Scop.,Flower
2765,64417,Plantaginaceae,Veronica,Veronica chamaedrys L.,Flower
2766,64424,Asteraceae,Cirsium,Cirsium arvense (L.) Scop.,Flower
2767,64521,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2768,64534,Iridaceae,Iris,Iris lutescens Lam.,Flower
2769,64536,Iridaceae,Iris,Iris foetidissima L.,Flower
2770,64546,Geraniaceae,Geranium,Geranium columbinum L.,Flower
2771,64559,Orchidaceae,Ophrys,Ophrys scolopax Cav.,Flower
2772,6458,Orchidaceae,Ophrys,Ophrys passionis Sennen,Flower
2773,64585,Rosaceae,Crataegus,Crataegus monogyna Jacq.,Flower
2774,64605,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2775,6470,Asteraceae,Cirsium,Cirsium vulgare (Savi) Ten.,Flower
2776,64722,Gentianaceae,Gentiana,Gentiana acaulis L.,Flower
2777,64742,Amaryllidaceae,Allium,Allium triquetrum L.,Flower
2778,6477,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2779,64777,Geraniaceae,Geranium,Geranium rotundifolium L.,Flower
2780,64826,Amaryllidaceae,Allium,Allium ursinum L.,Flower
2781,64872,Orchidaceae,Ophrys,Ophrys apifera Huds.,Flower
2782,64900,Geraniaceae,Geranium,Geranium columbinum L.,Flower
2783,64913,Geraniaceae,Geranium,Geranium phaeum L.,Flower
2784,64931,Campanulaceae,Campanula,Campanula patula L.,Flower
2785,64943,Rosaceae,Rosa,Rosa canina L.,Flower
2786,64944,Lamiaceae,Ajuga,Ajuga reptans L.,Flower
2787,64984,Amaryllidaceae,Allium,Allium polyanthum Schult. & Schult.f.,Flower
2788,65037,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour,Flower
2789,65062,Scrophulariaceae,Verbascum,Verbascum thapsus L.,Flower
2790,65069,Amaryllidaceae,Allium,Allium schoenoprasum L.,Flower
2791,651,Geraniaceae,Geranium,Geranium sanguineum L.,Flower
2792,65117,Campanulaceae,Campanula,Campanula rapunculus L.,Flower
2793,65118,Malvaceae,Malva,Malva sylvestris L.,Flower
2794,65158,Gentianaceae,Gentiana,Gentiana pyrenaica L.,Flower
2795,65213,Malvaceae,Malva,Malva sylvestris L.,Flower
2796,65259,Gentianaceae,Gentiana,Gentiana pneumonanthe L.,Flower
2797,65261,Iridaceae,Iris,Iris lutescens Lam.,Flower
2798,65267,Orchidaceae,Ophrys,Ophrys insectifera L.,Flower
2799,65290,Amaryllidaceae,Narcissus,Narcissus dubius Gouan,Flower
