,id,family,genus,species
3160,51807,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3161,51816,Geraniaceae,Geranium,Geranium molle L.
3162,51822,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3163,51869,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3164,51898,Orchidaceae,Ophrys,Ophrys apifera Huds.
3165,51903,Rosaceae,Crataegus,Crataegus azarolus L.
3166,51907,Geraniaceae,Geranium,Geranium dissectum L.
3167,51941,Campanulaceae,Campanula,Campanula trachelium L.
3168,51983,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3169,51985,Amaryllidaceae,Narcissus,Narcissus tazetta L.
3170,52003,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3171,52017,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3172,52027,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3173,52048,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3174,52053,Geraniaceae,Geranium,Geranium robertianum L.
3175,52073,Geraniaceae,Geranium,Geranium phaeum L.
3176,52075,Geraniaceae,Geranium,Geranium lucidum L.
3177,52099,Geraniaceae,Geranium,Geranium lucidum L.
3178,5210,Campanulaceae,Campanula,Campanula rapunculus L.
3179,52113,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3180,52123,Campanulaceae,Campanula,Campanula medium L.
3181,52124,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
3182,52151,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3183,52152,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3184,52163,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3185,52175,Campanulaceae,Campanula,Campanula rhomboidalis L.
3186,52185,Campanulaceae,Campanula,Campanula trachelium L.
3187,52210,Geraniaceae,Geranium,Geranium molle L.
3188,52254,Orchidaceae,Ophrys,Ophrys apifera Huds.
3189,52284,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3190,52306,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3191,52330,Geraniaceae,Geranium,Geranium robertianum L.
3192,52387,Orchidaceae,Ophrys,Ophrys apifera Huds.
3193,52388,Oleaceae,Jasminum,Jasminum fruticans L.
3194,52413,Geraniaceae,Geranium,Geranium pusillum L.
3195,52423,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3196,52426,Iridaceae,Iris,Iris pseudacorus L.
3197,52475,Scrophulariaceae,Verbascum,Verbascum boerhavii L.
3198,52481,Geraniaceae,Geranium,Geranium lucidum L.
3199,52494,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3200,52506,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3201,52591,Geraniaceae,Geranium,Geranium sylvaticum L.
3202,52599,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3203,52614,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3204,52626,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3205,52634,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3206,52643,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
3207,52680,Rosaceae,Crataegus,Crataegus azarolus L.
3208,52686,Liliaceae,Tulipa,Tulipa sylvestris L.
3209,52706,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
3210,5271,Geraniaceae,Geranium,Geranium molle L.
3211,52712,Campanulaceae,Campanula,Campanula rapunculus L.
3212,52718,Geraniaceae,Geranium,Geranium molle L.
3213,52730,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3214,52750,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3215,52779,Orchidaceae,Ophrys,Ophrys lutea Cav.
3216,52804,Iridaceae,Iris,Iris lutescens Lam.
3217,52805,Rosaceae,Rosa,Rosa agrestis Savi
3218,52816,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3219,52861,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
3220,52871,Rosaceae,Crataegus,Crataegus azarolus L.
3221,52878,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3222,52880,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3223,52911,Geraniaceae,Geranium,Geranium pusillum L.
3224,52925,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3225,52993,Campanulaceae,Campanula,Campanula patula L.
3226,530,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3227,53007,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3228,53018,Rosaceae,Rosa,Rosa canina L.
3229,53024,Geraniaceae,Geranium,Geranium pusillum L.
3230,53026,Geraniaceae,Geranium,Geranium dissectum L.
3231,53027,Geraniaceae,Geranium,Geranium molle L.
3232,53051,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3233,53052,Campanulaceae,Campanula,Campanula rotundifolia L.
3234,53054,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3235,53058,Rosaceae,Rosa,Rosa spinosissima L.
3236,53068,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3237,53087,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3238,53088,Rosaceae,Rosa,Rosa spinosissima L.
3239,53089,Campanulaceae,Campanula,Campanula rotundifolia L.
3240,5311,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3241,53120,Geraniaceae,Geranium,Geranium dissectum L.
3242,53141,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
3243,53150,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3244,53159,Iridaceae,Iris,Iris lutescens Lam.
3245,53196,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3246,53214,Geraniaceae,Geranium,Geranium robertianum L.
3247,53219,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3248,53275,Liliaceae,Tulipa,Tulipa sylvestris L.
3249,53276,Geraniaceae,Geranium,Geranium rotundifolium L.
3250,53308,Iridaceae,Iris,Iris lutescens Lam.
3251,53309,Orchidaceae,Ophrys,Ophrys bertolonii Moretti
3252,53314,Liliaceae,Tulipa,Tulipa sylvestris L.
3253,53319,Geraniaceae,Geranium,Geranium molle L.
3254,53335,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3255,53352,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3256,53353,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3257,53381,Iridaceae,Iris,Iris lutescens Lam.
3258,53397,Geraniaceae,Geranium,Geranium pusillum L.
3259,53398,Orchidaceae,Ophrys,Ophrys passionis Sennen
3260,53400,Campanulaceae,Campanula,Campanula latifolia L.
3261,53456,Rosaceae,Crataegus,Crataegus azarolus L.
3262,5353,Orchidaceae,Ophrys,Ophrys insectifera L.
3263,53546,Rosaceae,Crataegus,Crataegus azarolus L.
3264,53563,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3265,53601,Geraniaceae,Geranium,Geranium molle L.
3266,53613,Rosaceae,Rosa,Rosa canina L.
3267,53652,Campanulaceae,Campanula,Campanula rotundifolia L.
3268,53695,Rosaceae,Rosa,Rosa spinosissima L.
3269,53702,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
3270,53703,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3271,53714,Iridaceae,Iris,Iris lutescens Lam.
3272,53718,Rosaceae,Rosa,Rosa canina L.
3273,53727,Iridaceae,Iris,Iris lutescens Lam.
3274,53740,Campanulaceae,Campanula,Campanula latifolia L.
3275,53793,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3276,53817,Campanulaceae,Campanula,Campanula persicifolia L.
3277,53825,Rosaceae,Rosa,Rosa canina L.
3278,53844,Orchidaceae,Ophrys,Ophrys apifera Huds.
3279,5386,Rosaceae,Rosa,Rosa canina L.
3280,53872,Campanulaceae,Campanula,Campanula patula L.
3281,53896,Geraniaceae,Geranium,Geranium robertianum L.
3282,53916,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3283,53964,Campanulaceae,Campanula,Campanula rotundifolia L.
3284,53991,Rosaceae,Crataegus,Crataegus azarolus L.
3285,5402,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
3286,54030,Liliaceae,Tulipa,Tulipa sylvestris L.
3287,54041,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3288,54060,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3289,54071,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
3290,54091,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3291,54092,Rosaceae,Rosa,Rosa agrestis Savi
3292,54110,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3293,54119,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3294,54129,Liliaceae,Tulipa,Tulipa sylvestris L.
3295,54151,Campanulaceae,Campanula,Campanula patula L.
3296,54166,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3297,54216,Campanulaceae,Campanula,Campanula patula L.
3298,5427,Campanulaceae,Campanula,Campanula latifolia L.
3299,54292,Campanulaceae,Campanula,Campanula trachelium L.
3300,54298,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
3301,54302,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3302,54329,Rosaceae,Rosa,Rosa spinosissima L.
3303,54332,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
3304,54339,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
3305,54340,Iridaceae,Iris,Iris pseudacorus L.
3306,54341,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3307,54352,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3308,54355,Rosaceae,Rosa,Rosa canina L.
3309,54387,Geraniaceae,Geranium,Geranium robertianum L.
3310,54393,Campanulaceae,Campanula,Campanula glomerata L.
3311,54416,Oleaceae,Jasminum,Jasminum fruticans L.
3312,54474,Geraniaceae,Geranium,Geranium sanguineum L.
3313,54495,Orchidaceae,Ophrys,Ophrys apifera Huds.
3314,54504,Orchidaceae,Ophrys,Ophrys fuciflora (F.W.Schmidt) Moench
3315,54533,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3316,54551,Geraniaceae,Geranium,Geranium molle L.
3317,54565,Geraniaceae,Geranium,Geranium phaeum L.
3318,54611,Rosaceae,Crataegus,Crataegus azarolus L.
3319,5466,Geraniaceae,Geranium,Geranium robertianum L.
3320,54686,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3321,54701,Geraniaceae,Geranium,Geranium columbinum L.
3322,54702,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3323,54718,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3324,54721,Geraniaceae,Geranium,Geranium rotundifolium L.
3325,54723,Geraniaceae,Geranium,Geranium sylvaticum L.
3326,54736,Orchidaceae,Ophrys,Ophrys lutea Cav.
3327,54745,Liliaceae,Tulipa,Tulipa sylvestris L.
3328,54754,Rosaceae,Rosa,Rosa pendulina L.
3329,54761,Orchidaceae,Ophrys,Ophrys insectifera L.
3330,5478,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3331,5480,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3332,54808,Campanulaceae,Campanula,Campanula rapunculus L.
3333,54812,Rosaceae,Rosa,Rosa canina L.
3334,54816,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3335,54850,Rosaceae,Rosa,Rosa spinosissima L.
3336,54854,Rosaceae,Rosa,Rosa canina L.
3337,54859,Hydrangeaceae,Hydrangea,Hydrangea macrophylla (Thunb.) Ser.
3338,54862,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3339,54873,Geraniaceae,Geranium,Geranium molle L.
3340,54899,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3341,54904,Orchidaceae,Ophrys,Ophrys lutea Cav.
3342,54916,Geraniaceae,Geranium,Geranium molle L.
3343,54917,Rosaceae,Rosa,Rosa canina L.
3344,54939,Geraniaceae,Geranium,Geranium rotundifolium L.
3345,54952,Rosaceae,Rosa,Rosa canina L.
3346,54958,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3347,54982,Iridaceae,Iris,Iris lutescens Lam.
3348,54993,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3349,55039,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3350,55048,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3351,55057,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3352,55062,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3353,55110,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3354,55136,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3355,55206,Oleaceae,Jasminum,Jasminum fruticans L.
3356,55221,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3357,55248,Geraniaceae,Geranium,Geranium nodosum L.
3358,55252,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3359,55256,Orchidaceae,Ophrys,Ophrys apifera Huds.
3360,5526,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3361,55315,Orchidaceae,Ophrys,Ophrys passionis Sennen
3362,55331,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3363,55339,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
3364,55357,Orchidaceae,Ophrys,Ophrys bertolonii Moretti
3365,55365,Geraniaceae,Geranium,Geranium columbinum L.
3366,55378,Campanulaceae,Campanula,Campanula latifolia L.
3367,55413,Iridaceae,Iris,Iris pseudacorus L.
3368,55420,Orchidaceae,Ophrys,Ophrys virescens Philippe
3369,55426,Geraniaceae,Geranium,Geranium dissectum L.
3370,55446,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3371,55465,Rosaceae,Crataegus,Crataegus azarolus L.
3372,5551,Geraniaceae,Geranium,Geranium phaeum L.
3373,5552,Rosaceae,Rosa,Rosa pendulina L.
3374,55522,Geraniaceae,Geranium,Geranium robertianum L.
3375,55526,Lamiaceae,Lavandula,Lavandula stoechas L.
3376,5553,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3377,55554,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3378,55590,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3379,55594,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3380,55631,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3381,55636,Iridaceae,Iris,Iris lutescens Lam.
3382,55676,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3383,55680,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3384,55711,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3385,55726,Campanulaceae,Campanula,Campanula trachelium L.
3386,55753,Geraniaceae,Geranium,Geranium sanguineum L.
3387,55758,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3388,55812,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3389,55814,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3390,55816,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3391,55831,Liliaceae,Tulipa,Tulipa sylvestris L.
3392,55870,Oleaceae,Jasminum,Jasminum fruticans L.
3393,55874,Liliaceae,Tulipa,Tulipa sylvestris L.
3394,55911,Rosaceae,Crataegus,Crataegus azarolus L.
3395,55924,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3396,55934,Geraniaceae,Geranium,Geranium rotundifolium L.
3397,55945,Campanulaceae,Campanula,Campanula glomerata L.
3398,55946,Campanulaceae,Campanula,Campanula persicifolia L.
3399,55986,Campanulaceae,Campanula,Campanula latifolia L.
3400,56018,Geraniaceae,Geranium,Geranium robertianum L.
3401,56027,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3402,56045,Geraniaceae,Geranium,Geranium sylvaticum L.
3403,56088,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3404,56106,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3405,56124,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3406,56140,Rosaceae,Rosa,Rosa canina L.
3407,56143,Geraniaceae,Geranium,Geranium nodosum L.
3408,56172,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3409,56182,Geraniaceae,Geranium,Geranium sylvaticum L.
3410,5620,Amaryllidaceae,Galanthus,Galanthus nivalis L.
3411,56215,Geraniaceae,Geranium,Geranium molle L.
3412,56222,Geraniaceae,Geranium,Geranium robertianum L.
3413,56263,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3414,56294,Geraniaceae,Geranium,Geranium pratense L.
3415,56328,Campanulaceae,Campanula,Campanula rotundifolia L.
3416,56333,Rosaceae,Rosa,Rosa pendulina L.
3417,56335,Iridaceae,Iris,Iris lutescens Lam.
3418,56352,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
3419,56359,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3420,56407,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3421,56410,Iridaceae,Iris,Iris lutescens Lam.
3422,56453,Geraniaceae,Geranium,Geranium pusillum L.
3423,56466,Rosaceae,Rosa,Rosa canina L.
3424,56472,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3425,56480,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3426,56482,Orchidaceae,Ophrys,Ophrys insectifera L.
3427,56490,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3428,56495,Rosaceae,Crataegus,Crataegus azarolus L.
3429,56497,Iridaceae,Iris,Iris pseudacorus L.
3430,5651,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3431,56512,Scrophulariaceae,Verbascum,Verbascum lychnitis L.
3432,56546,Campanulaceae,Campanula,Campanula rotundifolia L.
3433,56557,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3434,56565,Campanulaceae,Campanula,Campanula rapunculus L.
3435,56578,Liliaceae,Tulipa,Tulipa sylvestris L.
3436,5660,Iridaceae,Iris,Iris lutescens Lam.
3437,5662,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3438,56654,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3439,56655,Hydrangeaceae,Hydrangea,Hydrangea macrophylla (Thunb.) Ser.
3440,56672,Geraniaceae,Geranium,Geranium columbinum L.
3441,56685,Geraniaceae,Geranium,Geranium dissectum L.
3442,56700,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3443,56712,Rosaceae,Crataegus,Crataegus azarolus L.
3444,56722,Liliaceae,Tulipa,Tulipa sylvestris L.
3445,5674,Orchidaceae,Ophrys,Ophrys lutea Cav.
3446,5675,Orchidaceae,Ophrys,Ophrys apifera Huds.
3447,56778,Geraniaceae,Geranium,Geranium nodosum L.
3448,56784,Geraniaceae,Geranium,Geranium phaeum L.
3449,56792,Campanulaceae,Campanula,Campanula patula L.
3450,56817,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
3451,56884,Campanulaceae,Campanula,Campanula persicifolia L.
3452,56893,Geraniaceae,Geranium,Geranium sylvaticum L.
3453,56899,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3454,56910,Geraniaceae,Geranium,Geranium pratense L.
3455,56912,Rosaceae,Rosa,Rosa pendulina L.
3456,56954,Geraniaceae,Geranium,Geranium dissectum L.
3457,56960,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3458,56987,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3459,56990,Geraniaceae,Geranium,Geranium rotundifolium L.
3460,56992,Geraniaceae,Geranium,Geranium molle L.
3461,56995,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3462,56996,Geraniaceae,Geranium,Geranium rotundifolium L.
3463,57015,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
3464,57034,Ericaceae,Rhododendron,Rhododendron ferrugineum L.
3465,57045,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3466,57050,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3467,57080,Orchidaceae,Ophrys,Ophrys lupercalis Devillers & Devillers-Tersch.
3468,5711,Amaryllidaceae,Narcissus,Narcissus assoanus Dufour
3469,5712,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3470,57128,Campanulaceae,Campanula,Campanula trachelium L.
3471,57149,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3472,57165,Oleaceae,Jasminum,Jasminum fruticans L.
3473,57174,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3474,57197,Campanulaceae,Campanula,Campanula trachelium L.
3475,57201,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3476,57204,Orchidaceae,Ophrys,Ophrys speculum Link
3477,57266,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
3478,57267,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3479,57285,Geraniaceae,Geranium,Geranium sanguineum L.
3480,57307,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3481,5734,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3482,57340,Campanulaceae,Campanula,Campanula patula L.
3483,57367,Iridaceae,Iris,Iris lutescens Lam.
3484,57406,Rosaceae,Crataegus,Crataegus azarolus L.
3485,57413,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3486,57422,Iridaceae,Iris,Iris foetidissima L.
3487,57436,Geraniaceae,Geranium,Geranium sanguineum L.
3488,57456,Rosaceae,Crataegus,Crataegus germanica (L.) Kuntze
3489,5747,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3490,57472,Rosaceae,Crataegus,Crataegus azarolus L.
3491,57477,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3492,57502,Scrophulariaceae,Verbascum,Verbascum sinuatum L.
3493,57537,Rosaceae,Crataegus,Crataegus laevigata (Poir.) DC.
3494,57548,Geraniaceae,Geranium,Geranium sanguineum L.
3495,57593,Iridaceae,Iris,Iris pseudacorus L.
3496,57672,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.
3497,57679,Oleaceae,Jasminum,Jasminum fruticans L.
3498,57701,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3499,57710,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3500,57722,Orchidaceae,Ophrys,Ophrys apifera Huds.
3501,57729,Liliaceae,Tulipa,Tulipa sylvestris L.
3502,57737,Campanulaceae,Campanula,Campanula rotundifolia L.
3503,57766,Orchidaceae,Ophrys,Ophrys aranifera Huds.
3504,57794,Rosaceae,Crataegus,Crataegus azarolus L.
3505,57795,Campanulaceae,Campanula,Campanula rapunculus L.
3506,57797,Iridaceae,Iris,Iris pseudacorus L.
3507,57799,Campanulaceae,Campanula,Campanula latifolia L.
3508,57818,Orchidaceae,Ophrys,Ophrys scolopax Cav.
3509,57835,Geraniaceae,Geranium,Geranium robertianum L.
3510,57846,Iridaceae,Iris,Iris pseudacorus L.
3511,5786,Lamiaceae,Lavandula,Lavandula stoechas L.
3512,57862,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3513,57887,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3514,57919,Rosaceae,Crataegus,Crataegus azarolus L.
3515,57939,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3516,57949,Orchidaceae,Ophrys,Ophrys virescens Philippe
3517,5798,Campanulaceae,Campanula,Campanula rhomboidalis L.
3518,57981,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3519,5800,Rosaceae,Rosa,Rosa spinosissima L.
3520,58001,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3521,58005,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
3522,58022,Scrophulariaceae,Verbascum,Verbascum pulverulentum Vill.
3523,58038,Geraniaceae,Geranium,Geranium robertianum L.
3524,58132,Campanulaceae,Campanula,Campanula rhomboidalis L.
3525,5816,Geraniaceae,Geranium,Geranium dissectum L.
3526,58193,Orchidaceae,Ophrys,Ophrys arachnitiformis Gren. & M.Philippe
3527,58210,Oleaceae,Jasminum,Jasminum fruticans L.
3528,58216,Scrophulariaceae,Verbascum,Verbascum thapsus L.
3529,58230,Geraniaceae,Geranium,Geranium nodosum L.
3530,58270,Asparagaceae,Hyacinthoides,Hyacinthoides non-scripta (L.) Chouard ex Rothm.
3531,58295,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3532,58299,Campanulaceae,Campanula,Campanula rapunculus L.
3533,58316,Scrophulariaceae,Verbascum,Verbascum blattaria L.
3534,58326,Campanulaceae,Campanula,Campanula scheuchzeri Vill.
3535,58338,Geraniaceae,Geranium,Geranium dissectum L.
3536,58354,Amaryllidaceae,Narcissus,Narcissus dubius Gouan
3537,58392,Rosaceae,Crataegus,Crataegus monogyna Jacq.
3538,58409,Geraniaceae,Geranium,Geranium pyrenaicum Burm.f.
3539,58415,Orchidaceae,Ophrys,Ophrys apifera Huds.
3540,58449,Rosaceae,Rosa,Rosa agrestis Savi
3541,58451,Amaryllidaceae,Narcissus,Narcissus pseudonarcissus L.
3542,58485,Iridaceae,Iris,Iris lutescens Lam.
3543,58504,Scrophulariaceae,Verbascum,Verbascum nigrum L.
3544,5854,Amaryllidaceae,Galanthus,Galanthus nivalis L.
3545,58548,Geraniaceae,Geranium,Geranium phaeum L.
3546,58557,Geraniaceae,Geranium,Geranium molle L.
